2020-01,warrior.hector,,,,,,wa,,,,,,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,ma,,,,,,,,,,,,,,,,,,,,
2020-01,wile.e.coyote,,,,,,,,,,,,,wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,,,wo,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,wile.e.coyote,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ro,,,,,,,,ga,,,me,,,,,,,,,,wo,,,,,,,,,,,,,
2020-01,wile.e.coyote,,,,,,,,ti,,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,el,ge,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,xo.gothel.xo,,,,,,,,,,ol,,,,,,,,,,vi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,
2020-01,xo.gothel.xo,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-01,xo.gothel.xo,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,fr,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,xo.gothel.xo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-01,yeahwhatever,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,ra,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,ur,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,yeahwhatever,,,,,zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,sh,,,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,yeahwhatever,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,st,,,,,,,,,
2020-01,zadist,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,zadist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ur,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,bo,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-01,zadist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,da,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,ja,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,12345,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,zu,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,adam,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,me,,,,,fi,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,adam,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,fi,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,sc,,,,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,ho,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,agent.jiminy,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,alexprojekt,,,,,,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yz,bo,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aloch,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,aloch,,,,,,go,,,,,su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,,ja,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,aloch,,,,,,go,,,,,,,wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,st,,,,,,,,,
2020-02,aloch,,,,,zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aloch,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,je,,,,,ba,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aloch,,,,,zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,ja,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca,,,,,,je,,,,,ba,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,aloch,,,,,,,,,,,,,wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,,ja,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,anjo,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aquababy,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ur,,,sh,,,,,,,,,,,,,,,,,,,,,,ja,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aragwaen,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,art,,,,,,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,,,,,,,,,,,sc,,,ol,,,,,,,,,,,,,,,,,,,,,,,,qh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,art,,,,,,,,,,,su,,wo,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca,,,,,du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,yz,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,askalz,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yz,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,askalz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,yz,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,askalz,,,,,zu,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,askalz,,,,,,wa,,,,,su,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aso,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aso,,,,,,,,,,,,,wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,du,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,aso,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,mo,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,aso,,,,,,,,,,,su,,,,,,,,,,,,me,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,sc,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,badan,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,be.my.kalentine,,,,,,go,,,,,,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,al,,,,,,,,yz,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bear.necessities,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,al,,,,,,,,,,,,,,,,,,,fi,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bear.necessities,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,hi,,,,,,,,,,zu,,,,,,,,,,,,,,,,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bear.necessities,,,,,,go,,,,,su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ro,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bear.necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,beardog,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,ga,ja,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,beyms,,,,,,go,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,beyms,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,black.widow.s11,,,,,,go,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,boody,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brayden,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,du,,,,,,ba,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brayden,,,,,,,,,,,su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,,oo,,,,,sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,brayden,,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ur,,,,,,,,,,,ga,,,,,,,,ro,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brayden,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,du,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brl.giacobbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ro,,,,,,,,ga,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,brl.hc,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,,,,,,,,,,,,,,mo,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bro.gariette,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,ur,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bro.gariette,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.alexp,,,,,zu,,,,,,,,,,,,,,,,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,brother.alexp,,,,,,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yz,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,brother.alexp,,,,,,,,,,,,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,je,me,,,,,,,,,,sc,,,,,,,,,,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.alexp,,,,,,wa,,,,,,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yz,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,brother.alexp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,je,me,,,,,,,,,,sc,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.alexp,,,,,zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh,zu,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,brother.alexp,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,brother.fred,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,brother.fred,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ur,,,sh,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.fred,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ur,,,sh,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.fred,,,,,,,,,,,su,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,
2020-02,brother.fred,,,,,,,,,,ol,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.john,,,,,,go,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.john,,,,,,go,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,brother.john,,,,,,,,,,,,,,,,,,,,vi,,,me,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,brother.john,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,oo,,,,,,,,,,,,,,,,,,,,ra,,,,,,,,,ga,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,brother.meliodas,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,do,,,,,,,,,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bruce.lee,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca,,,,,,,,,,,,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,bruce.lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,sh,zu,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,buhawi,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,buhawi,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,je,,,,,,,,,,,sc,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,candy.for.kitty,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,ur,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,candygirl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,ho,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,mi,
2020-02,candygirl,,,,,,,,,,,,,,,,,,,,,,an,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,ma,,,,,,,,,,,,,,
2020-02,candygirl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,,,,,,,,,,,,,,,,,,,,,,,,,,ja,,ga,ja,,,,,,,,,,,,,,,,,,,,,,,,mi,
2020-02,capitan.meliodas,,,,,,go,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,capitao.m8,,,,,,wa,,,,,,,,,,,,,,,,,,wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,,,,,,,,,,,,,,,,,,,al,,,,,,,,yz,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,captain.america,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,captain.dory,,,,,,go,,,,,su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yz,,,,,,,,,,,,,,,,,sc,,,,,,,,,
2020-02,captain.dory,,,,,,go,,,,,su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,captain.meliodas,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,an,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,carma92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba,,,,,,,,,an,,,,,,,,,,,,,ur,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,st,,,,,,,,,
2020-02,carma92,,,,,,,,,,,su,,,,,,,,,,,,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,ga,,,,,,,,,,,,,,,,,,,,,,,he,,,,,,,,,,,,,,,,,,,
2020-02,carma92,,,,,,go,,,,,,,,,,,,,,,,sc,,wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ra,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,carmaux,ge,,,,,,,,,,su,,,,,,,,,,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ro,,,,,ev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,carmaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,ho,,,,,,,,,ga,,,,,,,,,,,,ma,,,,,,,,,,,,,mi,
